	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Item_Response_Tag	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
0	AI-XC	20131118131243	1500	1500	W	N	N	F	382732	6	10480432	Y	55103	 Many robots today can do many things like sing and dance. Theres a robot that actually does that! they can also save people from the mines. Robots help nurses and doctors from the hospital to. 	JJ NNS NN MD VB JJ NNS IN VBG CC NNP NNP DT NN WDT RB VBZ IN . PRP MD RB VB NNS IN DT NNP NNP NN NNS CC NNS IN DT JJ TO .	0		20131022141006	2350	0		20131022141014	2349	0						20131025131013	2350		M		
1	AI-XC	20131118131243	1500	1500	B	N	N	M	383045	6	10480435	Y	55103	      Robots are very important in the modern world. Some robots help in hospitals some do rescue missions, some gather information for scientists, some help out farmers, and robots even play around with kids. In hospitals, robots carry medicine to the patients for the nurses and doctors. these robots open doors, maneuver around obstacles, and much more. These robots might be small, but the can carry up to 500 lbs. These robots run on batteries, and they can be charged. If these robots charge for two hours, they can work for twelve hours working in the hospital.           Another robot does search and rescue missions on mines. This robots abilities are almost endless. It can carry water, food, and it can drag injured people to safety. This robot has four wheels that help it roll through tight spaces. It also has a radio transmitter that helps the person communicate with the rescue team. this robot might be small, but it play a huge roll in the world today.          This robot can walk up sides of mountains and volcanoes. It studies the volcanoes magma and its texture. This rrobot can withstand the heat of the volcanoes to get better information. It's spider like legs help it crawl steep sides and move quickly. It helps the scientists get a better understanding of volcanoes. This robot is charged and takes batteries. This robot is the newest break through for science.             	NNS VBP RB JJ IN DT JJ NNP NNP NNS VBP IN NNS DT VBP JJ NNS , DT NN NN IN NNS , DT NN RP NNS , CC NNS RB VBP IN IN NNP NNP NNS , NNS VBP NN TO DT NNS IN DT NNS CC NNP DT NNS JJ NNS , RB IN NNS , CC JJ NNP NNP NNS MD VB JJ , CC DT MD VB RP TO CD NNP NNP NNS VBP IN NNS , CC PRP MD VB NNP NNP DT NNS VBP IN CD NNS , PRP MD VB IN NN NNS VBG IN DT NNP NNP NN VBZ NN CC NN NNS IN NNP NNP VBZ NNS VBP RB NNP PRP MD VB NN , NN , CC PRP MD VB VBN NNS TO NNP DT NN VBZ CD NNS WDT NN PRP MD IN JJ NNP NNP RB VBZ DT NN NN WDT VBZ DT NN NN IN DT NN NNP DT NN MD VB JJ , CC PRP VBP DT JJ NN IN DT NN NNP NNP NN MD VB RP NNS IN NNS CC NNP NNP VBZ DT NNS VBP CC PRP$ NNP NNP NN MD VB DT NN IN DT NNS TO VB JJR NNP NNP POS NN IN NNS VBP PRP VB JJ NNS CC VB NNP PRP VBZ DT NNS VBP DT JJR NN IN NNP NNP NN VBZ VBN CC VBZ NNP NNP NN VBZ DT JJS NN IN IN NN .	1		20131022141024	2411	1		20131022141030	2344	1						20131025131027	2411		M		
2	AI-XC	20131118131243	1500	1500	W	N	N	F	383130	6	10480440	Y	55103	                                                                              SGMG-12            So i was sitting on my bed reading a comic book when my mom screamed 'Jimmy! Its time to take the dog for a walk.' I walked down stairs and picked up the leash, as soon as my dog heard it he dash over and i tied it around his collar. WE walked around the block when i realized i was going to be late for school. I ran inside my house and picked up my running shoes and dashed off. I could hear my mom in the backround screaming 'Jimmy, Jimmy you forgot your lunch!' But there was no time to go back. Today was the big race at school and you can't participate if your late.                       As i ran into school i heard the bell, i was just on time. As i walked into class and took my seat my tacher gave me a number i was #7. As soon as everyone got a number we walked out to the track. When we were out there we split in to groups. Then we took are places. 'Ready, Set, Go!' screamed Ms. Haynes. We were off i was almost there when Billy came up beside me and ten he beat me. I was so mad i ran to the other side of the school. As i was walking i saw something. I couldnt really tell what it was, 'No, Really' i said in a confused voice.                       'yes 	-NONE- RB PRP VBD VBG IN PRP$ VBN NN DT JJ NN WRB PRP$ NN VBD JJ . NNS NN TO VB DT NN IN DT NNP POS PRP VBD RP NNS CC VBD RP DT NN , IN RB IN PRP$ NN NN PRP PRP VBP IN CC PRP VBD PRP IN PRP$ NNP NNP VBD IN DT NN WRB PRP VBD PRP VBD VBG TO VB JJ IN NNP NNP VBD JJ PRP$ NN CC VBD RP PRP$ NN VBZ CC VBD NNP NNP MD VB PRP$ NN IN DT NN VBG JJ , NNP PRP VBD PRP$ NN . '' CC EX VBD DT NN TO VB NNP NNP VBD DT JJ NN IN NN CC PRP MD RB VB IN PRP$ NNP NNP PRP VBD IN NN PRP VBP DT NN , PRP VBD RB IN NNP NNP PRP VBD IN NN CC VBD PRP$ NN PRP$ NN VBD PRP DT NN PRP VBD # CD IN RB IN NN VBD DT NN PRP VBD RP TO DT NNP NNP PRP VBD RP RB PRP VBP IN TO NNP NNP PRP VBD VBP NNP NNP , NNP , NNP . '' VBN NNP NNP NNP VBD RP PRP VBD RB RB WRB NNP VBD RP JJ NN CC CD PRP VBD NNP NNP VBD RB VBN PRP VBD TO DT JJ NN IN DT NNP NNP PRP VBD VBG PRP VBD NNP NNP NN RB RB WP PRP VBD , -NONE- , NNP POS PRP VBD IN DT JJ NNP NNP	T		20131022131018	2366		T	20131022141027	2349		T					20131024171055	2366		T		
3	AI-XC	20131118131243	1500	1500	A	N	N	M	383296	6	10480443	Y	55103	         'Beep-boob-beep (I'm alive!) ',said r2-d2        One day when I woke up I saw  robot that looked like r2-d2 ,' ah ' 	JJ NN PRP VBP JJ . : '' , VBD -NONE- CD NN WRB PRP VBP RP PRP VBD RB IN VBN IN -NONE- , '' NN ''	0		20131022131004	2366	0		20131022131043	2411	0											
4	AI-XC	20131118131243	1500	1500	B			M	383569	6	10480447	Y	55103	 Robots can help babysit,drive,work on farms,and mine.Some robots climb volcanoes.Some robots carry medicine for do tors. 	NNS MD VB VB , JJ , NN IN NNS , CC JJ NNS VBP JJ NNS VBP NN IN NN NNS .	0		20131022131043	2366	0		20131022131045	2349	0						20131025131033	2366		M		
5	AI-XC	20131118131243	1500	1500	H	N	Y	M	383619	6	10480450	Y	55103	 All the robots has jobs and Gemimi-scout is a remote controller robot that does search and rescue. This robot is small and it carries food,water,and other supplies if a person gets hurt just for safety.And Dante 2 is a robot that has a job that is to climb into volcano and experiment inside the volcano.And it looks for vents or holes if its a fake volcano.Mr.Gower is a robot that works in hospitals helping doctor and nurses and he brings medicine for the patients.           The Agribots are a robot that picks fruit it might pick watermelons or apple any fruit. There are farmers to and they can towed big trucks. And he a strawberry picking robot to and they are planters to the Agribots are really something.And one robot babysits baby sometime but not all the time and its called the hrp-4 robot it can sing and dance they got trash and gadgets to built hrp-4.               So all the robots that i said all have jobs to do there like humans but medal humans we are made out of skin and meat bones all that stuff. And robots don't have meat or bones or skin none of that stuff if i had a robot his job would to play video games and watch tv now thats a robot.                                     	DT DT NNS VBZ NNS CC IN VBZ DT NN NN NN WDT VBZ NN CC NNP NNP NN VBZ JJ CC PRP VBZ NN , NN , CC JJ NNS IN DT NN VBZ VBN RB IN JJ NNP CD VBZ DT NN WDT VBZ DT NN WDT VBZ TO VB IN DT CC NN NN DT NNP PRP VBZ IN NNS CC NNS IN PRP$ DT NN NN VBZ DT NN WDT VBZ IN NNS VBG NN CC NNS CC PRP VBZ NN IN DT NNP NNP NNP VBP DT NN WDT VBZ NN PRP MD VB NNS CC VB DT NNP NNP VBP NNS TO CC PRP MD VB JJ NNP CC PRP DT NN VBG NN TO CC PRP VBP NNS TO DT NNPS VBP RB JJ CD NN NNS VBP JJ CC RB DT DT NN CC PRP$ VBN DT NNP NN PRP MD VBG CC NN PRP VBD JJ CC NNS TO VB NNP NNP DT DT NNS WDT PRP VBD DT VBP NNS TO VB RB VB NNS CC JJ NNS PRP VBP VBN RP IN NN CC NN NNS DT DT NNP CC NNS VBP RB VB VBN CC NNS CC NN NN IN DT NN IN PRP VBD DT NN PRP$ NN MD TO VB NN NNS CC VBP NN RB VBZ DT NN .	0		20131022131024	2344	0		20131022131028	2411	1		20131025141045	2402	0							
6	AI-XC	20131118131243	1500	1500	NR	N	N	F	384001	6	10480453	Y	55103	 Characters:       Robot: Markie Marco Jr. (Mark for short)       The Awsome girls who finds him: Cecelia, and Kasi       Everyone else: extras       Plot:       Setting: Kasi and Cecelia find Markie Marco Jr. (Mark) in a dump. They take him home and dress him up. The next morning they wake up to find him making breakfast. They call  the cops and have him arrested. When Mark gets a paroll, he vistits Cecelia and Kasi. They scream and call the F.B.I. The F.B.I says he is the girls responsability now. The girls grow to like him and they travel to a far of planet call Juberron. Witch is a gas planet.                                                        Space Adventures with Markie Marco Jr.       Lets start with the simple facts; My name is Makrie Marco Jr., I'm 10 feet tall and a robot. I'm an ordinary robot, like any other, I drink oil with my friends on Friday nights, and go into deep sleep modes on Saturday. A pretty typical robot if you as me. I got into my new mercadees space car with my best bud Leo, (He was programmed with laser eyes and a really annoying voice, gosh I hate that!) to take it for a spin. We crash landed on a planet called Earth. Leo didn't 'survive' the crash. I found some shrubs and went into sleep mode for the night. Next thing I knew i was in a strange house wearing a size 49 dress! There were some alien life forms on the floor sleeping in bags. I poked their cheeks. They opened their eyes and, wait for it.... 'AAAAAAAAAAAAAAAAAAAAAAAAHHHHHHHHHHHHHHHHHH,' they screamed.   'Ouch,' my ear.   'MOMMY!' They yelled in unision. Whats a mommy?   'What is that? Like some sort of toy?' how are these aliens so loud? I stood up and banged my head on the roof. The humans were too loud for me. So I left the house and entered my ship, and went back to Juberron. 	NNS : NNP : NNP NNP NNP NNP NNP IN JJ NN DT NNP VBZ WP NNS VBP : NNP , CC NNP NNP NN : NNS NNP : NNP : NNP CC NNP NN NNP NNP NNP NNP NNP NNP IN DT NNP NNP VBP PRP NN CC NN PRP NNP NNP JJ NN PRP VBP RP TO VB PRP VBG NNP NNP VBP DT NNS CC VBP PRP NNP NNP NNP VBZ DT NN , PRP VBZ NNP CC NNP NNP NN CC NN DT NNP NNP NNP VBZ PRP VBZ DT NNS NN NNP NNP NNS VBP TO VB PRP CC PRP VBP TO DT NN IN NN NN NNP NNP VBZ DT NN NNP NNP NNP IN NNP NNP NNP NNPS NN IN DT JJ NNS : NNP NN VBZ NNP NNP NNP , PRP VBP CD NNS JJ CC DT NNP NNP NNP DT JJ NN , IN DT JJ , PRP VBP NN IN PRP$ NNS IN NNP NNS , CC VB IN NN NN VBZ IN NNP NNP RB JJ NN IN PRP IN NNP NNP VBD IN PRP$ JJ NNS NN NN IN PRP$ JJS NN NNP , NNP NNP VBD VBN IN NN NNS CC DT RB VBG NN , JJ PRP VBP IN . : TO VB PRP IN DT NNP NNP NN VBD IN DT NN VBN NNP NNP VBD RB JJ '' DT NNP NNP VBD DT NNS CC VBD IN NN NN IN DT NNP NNP NN PRP VBD PRP VBD IN DT NN NN VBG DT NN CD NN . EX VBD DT VBN NN NNS IN DT NN VBG IN NNP NNP VBD PRP$ NNP NNP VBD PRP$ NNS CC , NN IN PRP : . JJ , '' PRP NNP JJ , '' PRP$ NNP NNP . '' PRP VBD IN NNP NNPS DT NN . JJ VBZ IN . NNP DT NN IN NN . '' WRB VBP DT NNS RB JJ . PRP VBD RP CC VBD PRP$ NN IN DT NNP NNP NNS VBD RB VBN IN NNP NNP NNP VBD DT NN CC VBD PRP$ NN , CC VBD RP TO NNP .	1		20131022131053	2411	1		20131022141026	2366	1		20131025141003	2323	2							
7	AI-XC	20131118131243	1500	1500	W	N	N	F	384002	6	10480458	Y	55103	 CHARACTERS:       Mr. Robbie McGowell       Bella       Setting: The hospital                                                       A Robot Named Mr. Robbie McGowell       Once there was a robot named Robbie McGower. He was a robot that brought medicine to kids that needed help and the doctors couldn't leave them. When there was someone in his way he would jump on over them. Also he could say many things such as: move it, open drawer, elevator and much more. So it was his 2nd year working at the hospital. On June 23 he met a patient that was very ill and Mr. Robbie McGower thought she needed to cheer  up so he started talking to her, and she just loved it! They ended up talking for a long 2 hours. Anyway the doctors gave the Bella the medicine that magical Robbie carried around, and soon enough about a week later the little girl was healed!!   Anyway that is why he is called magical Mr. Robbie McGowel. 	NNS : NNP NNP NNP NNP NNP : DT NN DT NNP NNP NNP NNP NNP NNP RB VBD DT NN VBN NNP NNP NNP VBD DT NN WDT VBD NN TO NNS IN VBN NN CC DT NNS MD RB VB NNP NNP RB VBD NN IN PRP$ NN PRP MD VB IN IN NNP NNP PRP MD VB JJ NNS JJ IN : NN PRP , JJ NN , NN CC RB NNP NNP PRP VBD PRP$ JJ NN VBG IN DT NNP NNP NNP CD PRP VBD DT NN WDT VBD RB JJ CC NNP NNP NNP VBD PRP VBD TO NN IN RB PRP VBD VBG TO PRP$ , CC PRP RB VBD PRP . PRP VBD RP VBG IN DT JJ CD NNP NNP DT NNS VBD DT NNP DT NN IN JJ NNP VBD IN , CC RB RB IN DT NN JJ DT JJ NN VBD VBN . . NNP IN VBZ WRB PRP VBZ VBN JJ NNP NNP NNP .	2		20131022131001	2362	0		20131022141050	2348	2		20131024171022	2402	2							
8	AI-XC	20131118131243	1500	1500	W	N	N	M	384197	6	10480461	Y	55103	                                      Waking Up            Suddenly he woke up and started to star at me. He was alive the robot i created  was alive! This must me a dream it cant be i can touch it.who know a 12 year old boy from California could create the worlds first robot.    This is amazing the robot that i designed acutely worked this means the that i created a robot the can protect u cook u meals guard your house and be your best friend im going to be rich this is great my parents are going to be so proud of me. This the best day of my life. theirs just one problem how did i make this robot come alive? to find out i will have to disable it but what if i cant get it back then what all thees months for nothing . I cant tell any body about him or they will take him away to see how i made him. i will have to hide him in the shed so they don't find him. What will i name u i think i will name u max ya that's right dose max sound good max nodded. What will he drink so he can live dose he like oil gas or metal   i guess i will find out.One day my dad  went outside and said this lawn looks horrible. so he whent to the shed to get the gardening tool but he found max dad freaked out. he called the cops the arived and took him they were amazed that a robot was there. They said the were going to have to take him apart to see how he was made all this time i should have done it.  i thought i had a friend but i know now he was just a accident wating to happen.                                                                	VBG NNP NNP PRP VBD RP CC VBD TO NN IN NNP NNP VBD JJ DT NN PRP VBD VBD JJ . DT MD VB DT NN PRP VBD VB PRP MD VB -NONE- VB DT CD NN JJ NN IN NNP MD VB DT NNS RB NNP NNP VBZ VBG DT NN IN PRP VBD RB VBN DT VBZ DT IN PRP VBD DT NN DT MD VB PRP VB PRP NNS VBP PRP$ NN CC VB PRP$ JJS NN NN VBG TO VB JJ DT VBZ JJ PRP$ NNS VBP VBG TO VB RB VBN IN NNP NNP DT JJS NN IN PRP$ NNP NNS RB CD NN WRB VBD PRP VBP DT NN NN JJ . TO VB RP PRP MD VB TO VB PRP CC WP IN PRP VBP VB PRP RB RB WP DT NNS NNS IN NN . PRP VBP RB DT NN IN PRP CC PRP MD VB PRP RB TO VB WRB PRP VBD NNP PRP MD VB TO VB PRP IN DT JJ RB PRP VBP RB VB NNP NNP MD VB NN NN PRP VBP PRP MD VB NN NN NN WDT VBZ RB JJ NN NN NN NN NNP NNP MD PRP VB RB PRP MD VB NN PRP IN NN NN CC NN PRP VBP PRP MD VB JJ NN PRP$ NN VBD IN CC VBD DT NN VBZ NNP RB PRP VBD TO DT JJ TO VB DT NN NN CC PRP VBD NN NN VBD NNP PRP VBD DT NNS DT VBN CC VBD PRP PRP VBD VBN IN DT NN VBD NNP NNP VBD DT NN VBG TO VB TO VB PRP VB TO VB WRB PRP VBD VBN DT DT NN PRP MD VB VBN NNP PRP VBD PRP VBD DT NN CC PRP VBP RB PRP VBD RB DT NN VBG TO VB .	0		20131022131019	2349	0		20131022131048	2411	0											
9	AI-XC	20131118131243	1500	1500	H		Y	M	384223	6	10480465	Y	55103	 People thing robots are only on the future,but there not. Robots can do many things today. they work in mines and on farms. They help doctors and save lives. They even explore volcanoes. Some robots are even on space like on the moon or other planets.  Most of the robots collect inormation for people. Some robots even play all by themselves. Some robots could drive too, they never get distracted. Robots could be really helpful. They don't text or drink or get tired. They could see things that no human can.           Other robots help people play with live animals. One company, I-pet companion, has made a robot that lets people plat with kittens, but from a distance. When you log on to the Internet, you can control the robot from far away. The robot is put in a room full of kittens. It drags a piece of string for the kittens to chase. When is your turn, you can control the robot to pull the string this way or that way. The kittens jump after the string as you push the controls.       College students in oregon have created robots that play hockey or shouffleboard in there own. All year, the students work hard to design the robots. The robots play the game without any instructions from the students. The robots grab the puck turn, twist and compete to score. In the final test, the robots must push the puck to the goal without being told what to do. 	NNS VBG NNS VBP RB IN DT NN , CC EX NNP NNP MD VB JJ NNS NNP PRP VBP IN NNS CC IN NNP NNP VBP NNS CC VB NNP NNP RB JJR NNP NNP NNS VBP RB IN NN IN IN DT NN CC JJ NNP NNP IN DT NNS VBP NN IN NNP NNP NNS RB VBP DT IN NNP NNP NNS MD VB RB , PRP RB VB NNP NNP MD VB RB NNP NNP VBP RB VB CC VB CC VB NNP NNP MD VB NNS WDT DT NN NNP NNP VBZ NN NNS VBP IN JJ NNP CD NN , JJ NN , VBZ VBN DT NN WDT VBZ NNS JJ IN NNS , CC IN DT NNP NNP PRP VBP IN TO DT NNP , PRP MD VB DT NN IN RB NNP NNP NN VBZ VBN RP DT NN JJ IN NNP NNP VBZ DT NN IN VBG IN DT NNS TO NNP NNP VBZ PRP$ NN , PRP MD VB DT NN TO VB DT NN DT NN CC IN NNP NNP NNS VB IN DT NN IN PRP VBP DT NNP NNP NNS IN NN VBP VBN NNS IN NN NN CC NN IN EX NNP NNP NN , DT NNS NN RB TO VB DT NNP NNP NNS VBP DT NN IN DT NNS IN DT NNP NNP NNS VBP DT NN NN , NN CC JJ TO NNP NNP DT JJ NN , DT NNS MD VB DT NN TO DT NN IN VBG NN WP TO VB .	N		20131030141055	2402		N	20131030151036	2301		N					20131030181047	2402		N		
